년도,도로종류,도로종류코드,지점번호,호선명,호선코드,상/하행,상/하행코드,시간대,시간대코드,지역,지역코드,구간명,1종,2종,3종,4종,5종,6종,7종,8종,9종,10종,11종,12종,전차종합계
2024,일반국도,2,0609-03,일반국도 6호선,6,하행,2,15시~16시,15,경기 양평 청운면,3138037,신촌 → 청운,102,1,14,2,1,1,0,0,0,0,0,0,121
2024,일반국도,2,0609-03,일반국도 6호선,6,상행,1,16시~17시,16,경기 양평 청운면,3138037,청운 → 신촌,73,1,10,2,1,1,0,0,0,0,0,0,88
2024,일반국도,2,0609-03,일반국도 6호선,6,하행,2,16시~17시,16,경기 양평 청운면,3138037,신촌 → 청운,96,1,13,2,1,1,0,0,0,0,0,0,114
2024,일반국도,2,0609-01,일반국도 6호선,6,상행,1,01시~02시,01,경기 양평 청운면,3138037,단월 → 갈운,15,0,2,0,0,0,0,0,0,0,0,0,17
2024,일반국도,2,0609-01,일반국도 6호선,6,하행,2,01시~02시,01,경기 양평 청운면,3138037,갈운 → 단월,17,0,2,0,0,0,0,0,0,0,0,0,19
2024,일반국도,2,0609-01,일반국도 6호선,6,상행,1,02시~03시,02,경기 양평 청운면,3138037,단월 → 갈운,13,0,2,0,0,0,0,0,0,0,0,0,15
2024,일반국도,2,0609-01,일반국도 6호선,6,하행,2,02시~03시,02,경기 양평 청운면,3138037,갈운 → 단월,12,0,2,0,0,0,0,0,0,0,0,0,14
2024,일반국도,2,0609-01,일반국도 6호선,6,상행,1,03시~04시,03,경기 양평 청운면,3138037,단월 → 갈운,13,0,2,0,0,0,0,0,0,0,0,0,15
2024,일반국도,2,0609-01,일반국도 6호선,6,하행,2,03시~04시,03,경기 양평 청운면,3138037,갈운 → 단월,11,0,2,0,0,0,0,0,0,0,0,0,13
2024,일반국도,2,0609-01,일반국도 6호선,6,상행,1,04시~05시,04,경기 양평 청운면,3138037,단월 → 갈운,14,0,2,0,0,0,0,0,0,0,0,0,16
2024,일반국도,2,0609-01,일반국도 6호선,6,하행,2,04시~05시,04,경기 양평 청운면,3138037,갈운 → 단월,11,0,2,0,0,0,0,0,0,0,0,0,13
2024,일반국도,2,0609-01,일반국도 6호선,6,상행,1,05시~06시,05,경기 양평 청운면,3138037,단월 → 갈운,18,0,3,0,0,0,0,0,0,0,0,0,21
2024,일반국도,2,0609-01,일반국도 6호선,6,하행,2,05시~06시,05,경기 양평 청운면,3138037,갈운 → 단월,14,0,2,0,0,0,0,0,0,0,0,0,16
2024,일반국도,2,0609-01,일반국도 6호선,6,상행,1,06시~07시,06,경기 양평 청운면,3138037,단월 → 갈운,47,0,8,1,1,0,0,0,0,0,0,0,57
2024,일반국도,2,0609-01,일반국도 6호선,6,하행,2,06시~07시,06,경기 양평 청운면,3138037,갈운 → 단월,31,0,5,1,0,0,0,0,0,0,0,0,37
2024,일반국도,2,0609-01,일반국도 6호선,6,상행,1,07시~08시,07,경기 양평 청운면,3138037,단월 → 갈운,119,1,21,3,2,1,0,0,0,0,0,0,147
2024,일반국도,2,0609-01,일반국도 6호선,6,하행,2,07시~08시,07,경기 양평 청운면,3138037,갈운 → 단월,78,1,11,2,1,1,0,0,0,0,0,0,94
2024,일반국도,2,0609-01,일반국도 6호선,6,상행,1,08시~09시,08,경기 양평 청운면,3138037,단월 → 갈운,214,2,37,6,3,2,0,0,0,0,0,0,264
2024,일반국도,2,0609-01,일반국도 6호선,6,하행,2,08시~09시,08,경기 양평 청운면,3138037,갈운 → 단월,149,1,22,4,2,2,0,0,0,0,0,0,180
2024,일반국도,2,0609-01,일반국도 6호선,6,상행,1,09시~10시,09,경기 양평 청운면,3138037,단월 → 갈운,317,3,55,8,4,3,0,0,0,0,0,0,390
2024,일반국도,2,0609-01,일반국도 6호선,6,하행,2,09시~10시,09,경기 양평 청운면,3138037,갈운 → 단월,209,2,31,6,3,2,0,0,0,0,0,0,253
2024,국가지원지방도,3,82-02,국가지원지방도 82호선,82,상행,1,16시~17시,16,경기 오산 초평동,3114056,향남IC → 오산,129,25,16,3,3,0,0,0,0,0,0,0,176
2024,국가지원지방도,3,82-02,국가지원지방도 82호선,82,하행,2,16시~17시,16,경기 오산 초평동,3114056,오산 → 향남IC,69,14,9,2,2,0,0,0,0,0,0,0,96
2024,국가지원지방도,3,82-02,국가지원지방도 82호선,82,상행,1,17시~18시,17,경기 오산 초평동,3114056,향남IC → 오산,113,22,15,3,3,0,0,0,0,0,0,0,156
2024,국가지원지방도,3,82-02,국가지원지방도 82호선,82,하행,2,17시~18시,17,경기 오산 초평동,3114056,오산 → 향남IC,86,17,11,2,2,0,0,0,0,0,0,0,118
2024,국가지원지방도,3,82-02,국가지원지방도 82호선,82,상행,1,18시~19시,18,경기 오산 초평동,3114056,향남IC → 오산,80,15,10,2,2,0,0,0,0,0,0,0,109
2024,국가지원지방도,3,82-02,국가지원지방도 82호선,82,하행,2,18시~19시,18,경기 오산 초평동,3114056,오산 → 향남IC,100,19,13,2,3,0,0,0,0,0,0,0,137
2024,국가지원지방도,3,82-02,국가지원지방도 82호선,82,상행,1,19시~20시,19,경기 오산 초평동,3114056,향남IC → 오산,68,13,9,2,2,0,0,0,0,0,0,0,94
2024,국가지원지방도,3,82-02,국가지원지방도 82호선,82,하행,2,19시~20시,19,경기 오산 초평동,3114056,오산 → 향남IC,74,14,9,2,2,0,0,0,0,0,0,0,101
2024,국가지원지방도,3,82-02,국가지원지방도 82호선,82,상행,1,20시~21시,20,경기 오산 초평동,3114056,향남IC → 오산,54,10,7,1,1,0,0,0,0,0,0,0,73
2024,국가지원지방도,3,82-02,국가지원지방도 82호선,82,하행,2,20시~21시,20,경기 오산 초평동,3114056,오산 → 향남IC,62,12,8,2,2,0,0,0,0,0,0,0,86
2024,국가지원지방도,3,82-02,국가지원지방도 82호선,82,상행,1,21시~22시,21,경기 오산 초평동,3114056,향남IC → 오산,49,10,6,1,1,0,0,0,0,0,0,0,67
2024,국가지원지방도,3,82-02,국가지원지방도 82호선,82,하행,2,21시~22시,21,경기 오산 초평동,3114056,오산 → 향남IC,57,11,7,1,1,0,0,0,0,0,0,0,77
2024,국가지원지방도,3,82-02,국가지원지방도 82호선,82,상행,1,22시~23시,22,경기 오산 초평동,3114056,향남IC → 오산,24,5,3,1,1,0,0,0,0,0,0,0,34
2024,국가지원지방도,3,82-02,국가지원지방도 82호선,82,하행,2,22시~23시,22,경기 오산 초평동,3114056,오산 → 향남IC,39,8,5,1,1,0,0,0,0,0,0,0,54
2024,국가지원지방도,3,82-02,국가지원지방도 82호선,82,상행,1,23시~24시,23,경기 오산 초평동,3114056,향남IC → 오산,14,3,2,0,0,0,0,0,0,0,0,0,19
2024,국가지원지방도,3,82-02,국가지원지방도 82호선,82,하행,2,23시~24시,23,경기 오산 초평동,3114056,오산 → 향남IC,23,5,3,1,1,0,0,0,0,0,0,0,33
2024,국가지원지방도,3,82-02,국가지원지방도 82호선,82,상행,1,00시~01시,24,경기 오산 초평동,3114056,향남IC → 오산,16,3,2,0,0,0,0,0,0,0,0,0,21
2024,국가지원지방도,3,82-02,국가지원지방도 82호선,82,하행,2,00시~01시,24,경기 오산 초평동,3114056,오산 → 향남IC,20,4,3,0,1,0,0,0,0,0,0,0,28
2024,국가지원지방도,3,82-03,국가지원지방도 82호선,82,상행,1,01시~02시,01,경기 오산 중앙동,3114051,향남IC → 남사,138,4,15,7,6,4,0,0,0,0,0,0,174
2024,국가지원지방도,3,82-03,국가지원지방도 82호선,82,하행,2,01시~02시,01,경기 오산 중앙동,3114051,남사 → 향남IC,188,5,21,9,8,5,0,0,0,0,0,0,236
2024,국가지원지방도,3,82-03,국가지원지방도 82호선,82,상행,1,02시~03시,02,경기 오산 중앙동,3114051,향남IC → 남사,87,2,10,4,4,2,0,0,0,0,0,0,109
2024,국가지원지방도,3,57-12,국가지원지방도 57호선,57,하행,2,00시~01시,24,-,3104268,청계동 → 관양동,219,11,13,1,0,2,0,0,0,0,0,0,246
2024,국가지원지방도,3,57-10,국가지원지방도 57호선,57,상행,1,09시~10시,09,경기 성남 분당 분당동,3102351,능평 → 분당,2567,64,196,24,7,3,1,0,0,0,0,0,2862
2024,국가지원지방도,3,57-10,국가지원지방도 57호선,57,하행,2,09시~10시,09,경기 성남 분당 분당동,3102351,분당 → 능평,1400,35,107,13,4,2,0,0,0,0,0,0,1561
2024,국가지원지방도,3,57-10,국가지원지방도 57호선,57,상행,1,10시~11시,10,경기 성남 분당 분당동,3102351,능평 → 분당,1966,49,150,19,5,2,1,0,0,0,0,0,2192
2024,국가지원지방도,3,57-10,국가지원지방도 57호선,57,하행,2,10시~11시,10,경기 성남 분당 분당동,3102351,분당 → 능평,1531,38,117,15,4,2,1,0,0,0,0,0,1708
2024,국가지원지방도,3,57-10,국가지원지방도 57호선,57,상행,1,11시~12시,11,경기 성남 분당 분당동,3102351,능평 → 분당,1602,40,122,15,4,2,1,0,0,0,0,0,1786
2024,국가지원지방도,3,57-10,국가지원지방도 57호선,57,하행,2,11시~12시,11,경기 성남 분당 분당동,3102351,분당 → 능평,1845,46,141,18,5,2,1,0,0,0,0,0,2058
2024,국가지원지방도,3,57-10,국가지원지방도 57호선,57,상행,1,12시~13시,12,경기 성남 분당 분당동,3102351,능평 → 분당,1607,40,123,15,4,2,1,0,0,0,0,0,1792
2024,국가지원지방도,3,57-10,국가지원지방도 57호선,57,하행,2,12시~13시,12,경기 성남 분당 분당동,3102351,분당 → 능평,1691,42,129,16,4,2,1,0,0,0,0,0,1885
2024,국가지원지방도,3,57-10,국가지원지방도 57호선,57,상행,1,13시~14시,13,경기 성남 분당 분당동,3102351,능평 → 분당,1693,43,129,16,5,2,1,0,0,0,0,0,1889
2024,국가지원지방도,3,57-10,국가지원지방도 57호선,57,하행,2,13시~14시,13,경기 성남 분당 분당동,3102351,분당 → 능평,1419,36,108,14,4,2,0,0,0,0,0,0,1583
2024,국가지원지방도,3,57-10,국가지원지방도 57호선,57,상행,1,14시~15시,14,경기 성남 분당 분당동,3102351,능평 → 분당,1646,41,126,16,4,2,1,0,0,0,0,0,1836
2024,국가지원지방도,3,57-10,국가지원지방도 57호선,57,하행,2,14시~15시,14,경기 성남 분당 분당동,3102351,분당 → 능평,1620,41,124,15,4,2,1,0,0,0,0,0,1807
2024,국가지원지방도,3,70-04,국가지원지방도 70호선,70,상행,1,16시~17시,16,경기 이천 모가면,3121036,부발 → 삼죽,279,7,45,19,16,8,4,0,0,1,0,1,380
2024,국가지원지방도,3,70-04,국가지원지방도 70호선,70,하행,2,16시~17시,16,경기 이천 모가면,3121036,삼죽 → 부발,164,4,27,11,10,4,3,0,0,0,0,0,223
2024,국가지원지방도,3,70-04,국가지원지방도 70호선,70,상행,1,17시~18시,17,경기 이천 모가면,3121036,부발 → 삼죽,297,7,49,20,18,8,5,0,0,1,0,1,406
2024,국가지원지방도,3,70-04,국가지원지방도 70호선,70,하행,2,17시~18시,17,경기 이천 모가면,3121036,삼죽 → 부발,180,5,29,12,11,5,3,0,0,0,0,1,246
2024,국가지원지방도,3,70-04,국가지원지방도 70호선,70,상행,1,18시~19시,18,경기 이천 모가면,3121036,부발 → 삼죽,230,6,38,16,14,6,4,0,0,1,0,1,316
2024,국가지원지방도,3,70-04,국가지원지방도 70호선,70,하행,2,18시~19시,18,경기 이천 모가면,3121036,삼죽 → 부발,153,4,25,10,9,4,2,0,0,0,0,0,207
2024,국가지원지방도,3,70-04,국가지원지방도 70호선,70,상행,1,19시~20시,19,경기 이천 모가면,3121036,부발 → 삼죽,170,4,28,11,10,5,3,0,0,0,0,0,231
2024,국가지원지방도,3,70-04,국가지원지방도 70호선,70,하행,2,19시~20시,19,경기 이천 모가면,3121036,삼죽 → 부발,81,2,13,5,5,2,1,0,0,0,0,0,109
2024,국가지원지방도,3,70-04,국가지원지방도 70호선,70,상행,1,20시~21시,20,경기 이천 모가면,3121036,부발 → 삼죽,112,3,18,8,7,3,2,0,0,0,0,0,153
2024,국가지원지방도,3,70-04,국가지원지방도 70호선,70,하행,2,20시~21시,20,경기 이천 모가면,3121036,삼죽 → 부발,66,2,11,4,4,2,1,0,0,0,0,0,90
2024,국가지원지방도,3,70-04,국가지원지방도 70호선,70,상행,1,21시~22시,21,경기 이천 모가면,3121036,부발 → 삼죽,94,2,15,6,5,2,1,0,0,0,0,0,125
2024,국가지원지방도,3,70-04,국가지원지방도 70호선,70,하행,2,21시~22시,21,경기 이천 모가면,3121036,삼죽 → 부발,43,1,7,3,3,1,1,0,0,0,0,0,59
2024,국가지원지방도,3,70-04,국가지원지방도 70호선,70,상행,1,22시~23시,22,경기 이천 모가면,3121036,부발 → 삼죽,49,1,8,3,3,1,1,0,0,0,0,0,66
2024,국가지원지방도,3,70-04,국가지원지방도 70호선,70,하행,2,22시~23시,22,경기 이천 모가면,3121036,삼죽 → 부발,39,1,6,3,2,1,1,0,0,0,0,0,53
2024,국가지원지방도,3,70-04,국가지원지방도 70호선,70,상행,1,23시~24시,23,경기 이천 모가면,3121036,부발 → 삼죽,31,1,5,2,2,1,0,0,0,0,0,0,42
2024,국가지원지방도,3,70-04,국가지원지방도 70호선,70,하행,2,23시~24시,23,경기 이천 모가면,3121036,삼죽 → 부발,19,0,3,1,1,0,0,0,0,0,0,0,24
2024,국가지원지방도,3,70-04,국가지원지방도 70호선,70,상행,1,00시~01시,24,경기 이천 모가면,3121036,부발 → 삼죽,13,0,2,1,1,0,0,0,0,0,0,0,17
2024,국가지원지방도,3,70-04,국가지원지방도 70호선,70,하행,2,00시~01시,24,경기 이천 모가면,3121036,삼죽 → 부발,12,0,2,1,1,0,0,0,0,0,0,0,16
2024,국가지원지방도,3,70-05,국가지원지방도 70호선,70,상행,1,01시~02시,01,경기 이천 중리동,3121052,부발 → 삼죽,17,0,3,1,1,0,0,0,0,0,0,0,22
2024,국가지원지방도,3,70-05,국가지원지방도 70호선,70,하행,2,01시~02시,01,경기 이천 중리동,3121052,삼죽 → 부발,27,1,5,1,2,0,0,0,0,0,0,0,36
2024,국가지원지방도,3,70-05,국가지원지방도 70호선,70,상행,1,02시~03시,02,경기 이천 중리동,3121052,부발 → 삼죽,14,0,2,0,1,0,0,0,0,0,0,0,17
2024,국가지원지방도,3,70-05,국가지원지방도 70호선,70,하행,2,02시~03시,02,경기 이천 중리동,3121052,삼죽 → 부발,23,0,4,1,2,0,0,0,0,0,0,0,30
2024,국가지원지방도,3,70-05,국가지원지방도 70호선,70,상행,1,03시~04시,03,경기 이천 중리동,3121052,부발 → 삼죽,21,0,4,1,2,0,0,0,0,0,0,0,28
2024,국가지원지방도,3,70-05,국가지원지방도 70호선,70,하행,2,03시~04시,03,경기 이천 중리동,3121052,삼죽 → 부발,24,1,4,1,2,0,0,0,0,0,0,0,32
2024,국가지원지방도,3,70-05,국가지원지방도 70호선,70,상행,1,04시~05시,04,경기 이천 중리동,3121052,부발 → 삼죽,29,1,5,1,2,0,0,0,0,0,0,0,38
2024,국가지원지방도,3,70-05,국가지원지방도 70호선,70,하행,2,04시~05시,04,경기 이천 중리동,3121052,삼죽 → 부발,42,1,8,2,3,1,0,0,0,0,0,0,57
2024,국가지원지방도,3,70-05,국가지원지방도 70호선,70,상행,1,05시~06시,05,경기 이천 중리동,3121052,부발 → 삼죽,68,2,12,3,5,1,1,0,0,0,0,0,92
2024,국가지원지방도,3,70-05,국가지원지방도 70호선,70,하행,2,05시~06시,05,경기 이천 중리동,3121052,삼죽 → 부발,123,3,22,5,10,2,1,0,0,0,0,0,166
2024,국가지원지방도,3,70-05,국가지원지방도 70호선,70,상행,1,06시~07시,06,경기 이천 중리동,3121052,부발 → 삼죽,113,2,21,4,9,2,1,0,0,0,0,0,152
2024,국가지원지방도,3,70-05,국가지원지방도 70호선,70,하행,2,06시~07시,06,경기 이천 중리동,3121052,삼죽 → 부발,299,7,55,12,24,5,3,0,0,0,0,0,405
2024,국가지원지방도,3,70-05,국가지원지방도 70호선,70,상행,1,07시~08시,07,경기 이천 중리동,3121052,부발 → 삼죽,228,5,42,9,18,4,2,0,0,0,0,0,308
2024,국가지원지방도,3,70-05,국가지원지방도 70호선,70,하행,2,07시~08시,07,경기 이천 중리동,3121052,삼죽 → 부발,709,16,130,28,57,13,7,0,0,1,0,1,962
2024,국가지원지방도,3,70-05,국가지원지방도 70호선,70,상행,1,08시~09시,08,경기 이천 중리동,3121052,부발 → 삼죽,376,8,69,15,30,7,3,0,0,0,0,0,508
2024,국가지원지방도,3,70-05,국가지원지방도 70호선,70,하행,2,08시~09시,08,경기 이천 중리동,3121052,삼죽 → 부발,771,17,141,30,62,14,7,0,0,1,0,1,1044
2024,국가지원지방도,3,70-05,국가지원지방도 70호선,70,상행,1,09시~10시,09,경기 이천 중리동,3121052,부발 → 삼죽,307,7,56,12,24,5,3,0,0,0,0,0,414
2024,국가지원지방도,3,39-02,국가지원지방도 39호선,39,하행,2,16시~17시,16,경기 양주 광적면,3126033,백석 → 남,300,15,81,15,10,12,1,0,0,1,0,0,435
2024,국가지원지방도,3,39-01,국가지원지방도 39호선,39,상행,1,01시~02시,01,경기 양주 장흥면,3126034,고양 → 의정부,15,1,2,0,0,0,0,0,0,0,0,0,18
2024,국가지원지방도,3,39-01,국가지원지방도 39호선,39,하행,2,01시~02시,01,경기 양주 장흥면,3126034,의정부 → 고양,14,1,2,0,0,0,0,0,0,0,0,0,17
2024,국가지원지방도,3,39-01,국가지원지방도 39호선,39,상행,1,02시~03시,02,경기 양주 장흥면,3126034,고양 → 의정부,10,0,2,0,0,0,0,0,0,0,0,0,12
2024,국가지원지방도,3,39-01,국가지원지방도 39호선,39,하행,2,02시~03시,02,경기 양주 장흥면,3126034,의정부 → 고양,8,0,1,0,0,0,0,0,0,0,0,0,9
2024,국가지원지방도,3,39-01,국가지원지방도 39호선,39,상행,1,03시~04시,03,경기 양주 장흥면,3126034,고양 → 의정부,18,1,3,0,0,0,0,0,0,0,0,0,22
2024,국가지원지방도,3,39-01,국가지원지방도 39호선,39,하행,2,03시~04시,03,경기 양주 장흥면,3126034,의정부 → 고양,10,0,2,0,0,0,0,0,0,0,0,0,12
2024,국가지원지방도,3,39-01,국가지원지방도 39호선,39,상행,1,04시~05시,04,경기 양주 장흥면,3126034,고양 → 의정부,28,1,5,1,0,0,0,0,0,0,0,0,35
2024,국가지원지방도,3,39-01,국가지원지방도 39호선,39,하행,2,04시~05시,04,경기 양주 장흥면,3126034,의정부 → 고양,22,1,4,0,0,0,0,0,0,0,0,0,27
2024,국가지원지방도,3,39-01,국가지원지방도 39호선,39,상행,1,05시~06시,05,경기 양주 장흥면,3126034,고양 → 의정부,94,4,16,2,1,1,1,0,0,0,0,0,119
2024,국가지원지방도,3,39-01,국가지원지방도 39호선,39,하행,2,05시~06시,05,경기 양주 장흥면,3126034,의정부 → 고양,45,2,7,1,1,0,0,0,0,0,0,0,56
2024,국가지원지방도,3,39-01,국가지원지방도 39호선,39,상행,1,06시~07시,06,경기 양주 장흥면,3126034,고양 → 의정부,206,8,35,5,3,2,1,0,0,0,0,0,260
2024,국가지원지방도,3,39-01,국가지원지방도 39호선,39,하행,2,06시~07시,06,경기 양주 장흥면,3126034,의정부 → 고양,55,2,9,1,1,1,0,0,0,0,0,0,69
2024,국가지원지방도,3,39-01,국가지원지방도 39호선,39,상행,1,07시~08시,07,경기 양주 장흥면,3126034,고양 → 의정부,424,16,71,9,6,4,2,0,0,0,0,0,532
2024,국가지원지방도,3,39-01,국가지원지방도 39호선,39,하행,2,07시~08시,07,경기 양주 장흥면,3126034,의정부 → 고양,114,4,19,3,2,1,1,0,0,0,0,0,144
2024,국가지원지방도,3,39-01,국가지원지방도 39호선,39,상행,1,08시~09시,08,경기 양주 장흥면,3126034,고양 → 의정부,475,19,80,11,7,5,3,0,0,1,0,0,601
2024,국가지원지방도,3,39-01,국가지원지방도 39호선,39,하행,2,08시~09시,08,경기 양주 장흥면,3126034,의정부 → 고양,187,7,31,4,3,2,1,0,0,0,0,0,235
2024,국가지원지방도,3,39-03,국가지원지방도 39호선,39,상행,1,01시~02시,01,경기 양주 남면,3126032,남 → 백석,4,0,1,0,0,0,0,0,0,0,0,0,5
2024,국가지원지방도,3,39-03,국가지원지방도 39호선,39,하행,2,01시~02시,01,경기 양주 남면,3126032,백석 → 남,3,0,2,0,0,1,0,0,0,0,0,0,6
2024,국가지원지방도,3,39-03,국가지원지방도 39호선,39,상행,1,02시~03시,02,경기 양주 남면,3126032,남 → 백석,4,0,1,0,0,0,0,0,0,0,0,0,5
2024,국가지원지방도,3,39-03,국가지원지방도 39호선,39,하행,2,02시~03시,02,경기 양주 남면,3126032,백석 → 남,3,0,1,0,0,0,0,0,0,0,0,0,4
2024,국가지원지방도,3,39-03,국가지원지방도 39호선,39,상행,1,03시~04시,03,경기 양주 남면,3126032,남 → 백석,3,0,2,0,0,1,0,0,0,0,0,0,6
2024,국가지원지방도,3,39-03,국가지원지방도 39호선,39,하행,2,03시~04시,03,경기 양주 남면,3126032,백석 → 남,5,0,3,1,1,1,0,0,0,0,0,0,11
2024,국가지원지방도,3,39-03,국가지원지방도 39호선,39,상행,1,04시~05시,04,경기 양주 남면,3126032,남 → 백석,9,0,5,1,1,2,0,0,0,0,0,0,18
2024,국가지원지방도,3,39-03,국가지원지방도 39호선,39,하행,2,04시~05시,04,경기 양주 남면,3126032,백석 → 남,5,0,3,1,1,1,0,0,0,0,0,0,11
